id,sentence,target,target_index,target_lemma,target_pos,label
alp-fragment01_90_25,The aim at the end of the session is to encourage participants to make rules for their future drinking which will lead to a lessening of identified problems ( p. 4 ) .,lessening,25,lessening,NOUN,0
alp-fragment01_90_27,The aim at the end of the session is to encourage participants to make rules for their future drinking which will lead to a lessening of identified problems ( p. 4 ) .,identified,27,identify,VERB,0
alp-fragment01_91_4,"Similarly , the assisting extends beyond simply providing handouts of useful information :",assisting,4,assisting,NOUN,0
alp-fragment01_91_5,"Similarly , the assisting extends beyond simply providing handouts of useful information :",extends,5,extend,VERB,1
alp-fragment01_91_8,"Similarly , the assisting extends beyond simply providing handouts of useful information :",providing,8,provide,VERB,0
alp-fragment01_92_7,It is important that participants are provided with the skills to reduce their drinking levels or handle more effectively ‘ pub centred ’ problems .,provided,7,provide,VERB,0
alp-fragment01_92_12,It is important that participants are provided with the skills to reduce their drinking levels or handle more effectively ‘ pub centred ’ problems .,reduce,12,reduce,VERB,1
alp-fragment01_92_17,It is important that participants are provided with the skills to reduce their drinking levels or handle more effectively ‘ pub centred ’ problems .,handle,17,handle,VERB,1
alp-fragment01_92_22,It is important that participants are provided with the skills to reduce their drinking levels or handle more effectively ‘ pub centred ’ problems .,centred,22,centre,VERB,0
alp-fragment01_93_7,"The use of role play , incorporating previously discussed difficulties ( i.e. homework assignment session 4 ) in ‘ real ’ or set up situations provides an opportunity for testing these skills .",incorporating,7,incorporate,VERB,0
alp-fragment01_93_9,"The use of role play , incorporating previously discussed difficulties ( i.e. homework assignment session 4 ) in ‘ real ’ or set up situations provides an opportunity for testing these skills .",discussed,9,discuss,VERB,0
alp-fragment01_93_23,"The use of role play , incorporating previously discussed difficulties ( i.e. homework assignment session 4 ) in ‘ real ’ or set up situations provides an opportunity for testing these skills .",set,23,set,VERB,1
alp-fragment01_93_26,"The use of role play , incorporating previously discussed difficulties ( i.e. homework assignment session 4 ) in ‘ real ’ or set up situations provides an opportunity for testing these skills .",provides,26,provide,VERB,0
alp-fragment01_93_30,"The use of role play , incorporating previously discussed difficulties ( i.e. homework assignment session 4 ) in ‘ real ’ or set up situations provides an opportunity for testing these skills .",testing,30,test,VERB,0
alp-fragment01_94_7,Probably the best illustration of the assisting method in action during the course comes in the fifth session when Somerset practitioners take the logic of working with the problem in the community to its ultimate conclusion .,assisting,7,assisting,NOUN,0
alp-fragment01_94_14,Probably the best illustration of the assisting method in action during the course comes in the fifth session when Somerset practitioners take the logic of working with the problem in the community to its ultimate conclusion .,comes,14,come,VERB,1
alp-fragment01_94_22,Probably the best illustration of the assisting method in action during the course comes in the fifth session when Somerset practitioners take the logic of working with the problem in the community to its ultimate conclusion .,take,22,take,VERB,1
alp-fragment01_94_26,Probably the best illustration of the assisting method in action during the course comes in the fifth session when Somerset practitioners take the logic of working with the problem in the community to its ultimate conclusion .,working,26,work,VERB,0
alp-fragment01_95_11,"In the second half of the session , course leaders sponsor participants to an evening at the pub for the purpose of practising drinking skills and purchasing non-alcoholic drinks .",sponsor,11,sponsor,VERB,0
alp-fragment01_95_23,"In the second half of the session , course leaders sponsor participants to an evening at the pub for the purpose of practising drinking skills and purchasing non-alcoholic drinks .",practising,23,practise,VERB,0
alp-fragment01_95_27,"In the second half of the session , course leaders sponsor participants to an evening at the pub for the purpose of practising drinking skills and purchasing non-alcoholic drinks .",purchasing,27,purchase,VERB,0
alp-fragment01_96_4,"The counselling , assisting , directing , and monitoring on the AEC give substance to the aims of support and surveillance and provide the basis for establishing a model of probation practice .",assisting,4,assisting,NOUN,0
alp-fragment01_96_13,"The counselling , assisting , directing , and monitoring on the AEC give substance to the aims of support and surveillance and provide the basis for establishing a model of probation practice .",give,13,give,VERB,1
alp-fragment01_96_23,"The counselling , assisting , directing , and monitoring on the AEC give substance to the aims of support and surveillance and provide the basis for establishing a model of probation practice .",provide,23,provide,VERB,0
alp-fragment01_96_27,"The counselling , assisting , directing , and monitoring on the AEC give substance to the aims of support and surveillance and provide the basis for establishing a model of probation practice .",establishing,27,establish,VERB,0
alp-fragment01_98_7,Instead the AEC can best be understood as an example of a non-punitive paradigm of probation practice .,understood,7,understand,VERB,0
alp-fragment01_99_11,"Twenty years ago the Advisory Council on the Penal System observed that notions of punitiveness do not accord with ‘ the British concept of probation as an alternative to , rather than a suspension of , punishment ’ ( quoted in Bochel , 1976 , p. 238 ) .",observed,11,observe,VERB,1
alp-fragment01_99_18,"Twenty years ago the Advisory Council on the Penal System observed that notions of punitiveness do not accord with ‘ the British concept of probation as an alternative to , rather than a suspension of , punishment ’ ( quoted in Bochel , 1976 , p. 238 ) .",accord,18,accord,VERB,0
alp-fragment01_99_40,"Twenty years ago the Advisory Council on the Penal System observed that notions of punitiveness do not accord with ‘ the British concept of probation as an alternative to , rather than a suspension of , punishment ’ ( quoted in Bochel , 1976 , p. 238 ) .",quoted,40,quote,VERB,0
